query_no,latency,aqp_std,aqp_aggregate,true_std,true_aggregate,count,relative_confidence_interval_error
3,0.11684092799987411,7011509806.121086,67180950542.450554,100258180541.54665,3426719619600.0,3160,0.027211642937483817
3,0.11684092799987411,6962527566.261673,66240287218.46712,97862585520.85832,3295783906800.0,3068,0.027580709332018956
3,0.11684092799987411,6994659307.38295,66854806570.15988,97604538321.49251,3233044662600.0,2968,0.028026176087911355
3,0.11684092799987411,7105100228.313141,68986153639.24088,101584442158.30075,3498342236100.0,3208,0.02700688942180639
3,0.11684092799987411,7099945671.921631,68887943658.02008,101736761687.54338,3564241830300.0,3320,0.02655173821571367
3,0.11684092799987411,6962398220.833664,66238723577.40202,102189035946.3438,3530660348400.0,3229,0.026971339162846483
3,0.11684092799987411,6986674943.035439,66705927957.26359,97912912937.4967,3276421791300.0,3029,0.02775168881976703
3,0.11684092799987411,7165795952.198517,70171169185.47754,100905262823.20367,3429678182700.0,3125,0.02733185502472105
3,0.11684092799987411,6921944260.795555,65473957426.88102,99257287457.79831,3324709857000.0,3035,0.027772451482524284
3,0.11684092799987411,7009155542.064735,67134972833.970314,97834984822.21873,3287851607100.0,3055,0.02762467414405772
3,0.11684092799987411,7134718933.09819,69560168026.1812,100478699409.306,3436440858000.0,3164,0.02716298179813104
3,0.11684092799987411,6961622149.16951,66229341731.011536,98548190989.50075,3254937106800.0,2951,0.028137738406371852
3,0.11684092799987411,7102491720.160828,68936657738.3642,99248645363.50978,3357677217600.0,3096,0.027443422244504242
3,0.11684092799987411,7070897717.849709,68322724752.07084,103729202863.59103,3598834053900.0,3256,0.02685822788661073
3,0.11684092799987411,6785338310.676857,62912979115.693886,94606473309.62189,2975529008700.0,2676,0.02951446103942164
3,0.11684092799987411,7076057536.8574295,68420739278.15853,101405437534.49008,3519836555100.0,3259,0.026799363697997826
3,0.11684092799987411,7107124253.073166,68987410260.02391,98608299354.57088,3318181630500.0,3063,0.027575698165657636
3,0.11684092799987411,6935721288.232948,65700421760.09826,99267145302.17984,3329959668300.0,3044,0.02772749018341223
3,0.11684092799987411,6915387779.368225,65317089055.28735,101139618894.08954,3524576142600.0,3285,0.026733492852055177
3,0.11684092799987411,7126435692.222092,69364863246.0353,102494780033.68588,3547811729700.0,3241,0.026880892112481982
3,0.11684092799987411,6854568724.560661,64173558631.534096,98697628584.13885,3292307841000.0,3010,0.027896255239510632
3,0.11684092799987411,6885266687.489281,64747969716.87051,97347049280.32275,3238614537000.0,2994,0.027932247434617585
3,0.11684092799987411,6990744304.433418,66747433040.4555,97801441743.18053,3253736969100.0,2994,0.027909661506494116
3,0.11684092799987411,6968098193.501282,66316820717.07985,98202162699.15845,3278503385400.0,3015,0.027827961048308016
3,0.11684092799987411,6902309673.004585,65073439309.27755,95255854244.5161,3130688267700.0,2922,0.028221763719842207
3,0.11684092799987411,6978324951.653267,66510054994.49851,99118488869.37656,3306901701900.0,3011,0.02786298844770125
3,0.11684092799987411,7010907584.554771,67131353717.14637,98787764494.8152,3289839498000.0,3000,0.027897062141193987
3,0.11684092799987411,6885102772.23558,64746009810.604004,96656528682.53001,3220471112400.0,3003,0.027875246439765095
3,0.11684092799987411,7030579617.066475,67509982646.917656,100108582155.9463,3338272686300.0,3008,0.027882084923998084
3,0.11684092799987411,6980972265.401375,66559490509.95641,101095311541.11755,3411300068700.0,3080,0.027588994629716604
3,0.11684092799987411,6905754259.1577835,65132086384.18801,99880281624.62976,3438029930400.0,3205,0.027042966247433103
3,0.11684092799987411,6872919494.853012,64513727520.93991,94289967370.05276,3076044113100.0,2879,0.028418658725638986
3,0.11684092799987411,6973011134.712898,66410987972.95605,97741562772.22256,3227751093000.0,2950,0.02812129839700427
3,0.11684092799987411,6953387244.029694,66034906921.33122,99538806247.9648,3354959508300.0,3073,0.027596583140536708
3,0.11684092799987411,7052625072.074577,67935695204.62705,103465052978.50595,3588019390500.0,3253,0.026870654088911164
3,0.11684092799987411,7138455103.921127,69600477376.35243,103307478257.75467,3547125179700.0,3189,0.02711182106123672
3,0.11684092799987411,6887916989.560646,64797013251.07513,98726280715.30823,3192119279700.0,2828,0.028770342107760676
3,0.11684092799987411,6975725174.154816,66461207450.92056,98225871219.14613,3296664912000.0,3047,0.02767953324975096
3,0.11684092799987411,6940624622.080246,65794197034.72116,98582953608.43628,3301028075100.0,3033,0.027761753884380357
3,0.11684092799987411,6990905749.742744,66749392946.72201,100886950834.82896,3413663003400.0,3097,0.027505950350566525
3,0.11684092799987411,7022963988.858994,67365007941.19701,97571421165.24316,3304657873500.0,3103,0.027400251597144393
3,0.11684092799987411,6973901305.707832,66421767457.42184,100092638812.92508,3375269623800.0,3076,0.02758853303173476
3,0.11684092799987411,7006085663.027809,67037970423.77679,98695259051.68947,3283469547900.0,2994,0.027924478071466523
3,0.11684092799987411,7116707225.6548,69175156799.89635,100882259901.41873,3508654453200.0,3272,0.026724077257094064
3,0.11684092799987411,7111544407.503876,69076677750.23384,98455608470.95923,3356577669900.0,3144,0.027213451630385393
3,0.11684092799987411,6973771826.164459,66420199532.40863,100202111830.98042,3416656880400.0,3145,0.027286421571808932
3,0.11684092799987411,6998088574.061279,66888683924.269806,100271297034.00749,3325299706800.0,2975,0.028049564455561456
3,0.11684092799987411,7177502179.673218,70363418964.06792,105451560333.82199,3709945011900.0,3348,0.026489357076432515
3,0.11684092799987411,6933252043.330307,65653338132.16016,99082126237.1259,3331941743700.0,3059,0.027656208085879565
3,0.11684092799987411,7020605805.975952,67318904266.39218,103892013686.37631,3585604390500.0,3222,0.027016758496018013
3,0.11684092799987411,7146374102.139603,69750743828.99268,100943453484.93188,3469754370900.0,3196,0.0270327721666542
3,0.11684092799987411,6972994949.804367,66410791982.32939,100214362454.88058,3357336429900.0,3036,0.027772423006130923
3,0.11684092799987411,7114094554.491821,69125525293.8118,102547495239.23085,3529853037000.0,3205,0.0270360832829027
3,0.11684092799987411,7082448789.239555,68509910299.3368,103068993387.44669,3574828676400.0,3254,0.026850669860595817
3,0.11684092799987411,6796422825.735916,63085343442.03827,96749271713.93132,3099848677800.0,2777,0.029018464524544478
3,0.11684092799987411,7087616887.578964,68608193358.372665,101689003591.12106,3535089764400.0,3269,0.026760674553789866
3,0.11684092799987411,7095533012.001556,68798920068.05663,99609097992.26106,3345830788800.0,3052,0.027650401595306018
3,0.11684092799987411,6924409453.243355,65520912411.026924,99648485302.85165,3317397560100.0,2998,0.027950848268789713
3,0.11684092799987411,6904108979.517311,65138627063.333,99283234229.42519,3353420180400.0,3086,0.027547733442365333
3,0.11684092799987411,7114812795.918381,69175341761.7565,101931750915.50203,3521772075000.0,3229,0.02692307625262309
3,0.11684092799987411,6843389052.91481,63998221039.64465,98246315332.31601,3271808192400.0,3000,0.027936517333662387
3,0.11684092799987411,6874037113.1675415,64571062695.78613,99346078980.7341,3323845593900.0,3028,0.027820799509241174
3,0.11684092799987411,6979342726.569801,66565063004.82583,97604501824.23541,3231413271600.0,2965,0.028045053814114446
3,0.11684092799987411,6956733438.97596,66135627217.85284,95989724346.64693,3173122791000.0,2956,0.02805847638805446
3,0.11684092799987411,6891051920.735321,64895643027.011734,96963280367.22649,3203131036500.0,2952,0.02812005735017053
3,0.11684092799987411,6966943658.276184,66328333532.76489,99336603591.4909,3327912685800.0,3036,0.027756034684248303
3,0.11684092799987411,6999473276.1688385,66947934717.919174,95963209825.21236,3119198709900.0,2858,0.02852134308297904
3,0.11684092799987411,6873873367.699951,64569108144.4548,100414966273.32584,3354616095900.0,3019,0.02788429144543588
3,0.11684092799987411,7019113120.516457,67325529142.41787,98615449471.97267,3340561782900.0,3104,0.027419440891747204
3,0.11684092799987411,6969586744.771133,66377633978.50844,100000137253.27011,3356208630600.0,3047,0.027718941444908808
3,0.11684092799987411,6894491437.621109,64954129864.01262,99799578826.76207,3359911867500.0,3066,0.02765104891226465
3,0.11684092799987411,6861710244.062935,64337460505.85537,95030958829.5331,3129705345000.0,2934,0.028171741063844513
3,0.11684092799987411,6961638317.313446,66229537186.14467,99877958843.95715,3338887713600.0,3023,0.02782852509480201
3,0.11684092799987411,6942046662.073822,65854483678.37674,98988394930.86961,3346161863400.0,3091,0.02750803817220858
3,0.11684092799987411,7041122492.20018,67750078551.062485,97407412660.9428,3301773228600.0,3108,0.027369017770811365
3,0.11684092799987411,7126812491.356094,69410312137.61923,100980232403.90619,3476442417000.0,3206,0.02699697238004046
3,0.11684092799987411,6876683164.852295,64619972231.26343,96549784923.74838,3145937605200.0,2872,0.028504412042588877
3,0.11684092799987411,6964348059.323456,66279619452.420746,97989163882.11961,3280064242200.0,3031,0.027750924708030755
3,0.11684092799987411,6929304720.217758,65614431469.052505,99431350550.68819,3322842903300.0,3021,0.027838224232209198
3,0.11684092799987411,6979504004.652695,66567017556.157166,99866458744.30766,3351177632100.0,3046,0.027717705516388216
3,0.11684092799987411,7011509806.121086,67180950542.450554,100316242278.99548,3432505709100.0,3167,0.02718268821098008
3,0.11684092799987411,6962527566.261673,66240287218.46712,101248462269.62846,3394766492400.0,3041,0.027773908725224106
3,0.11684092799987411,6994659307.38295,66854806570.15988,102420772729.85977,3473375696400.0,3111,0.02747359392229921
3,0.11684092799987411,7105100228.313141,68986153639.24088,101696427474.87434,3543454235400.0,3284,0.026694665984837627
3,0.11684092799987411,7099945671.921631,68887943658.02008,99767715841.09937,3415886700600.0,3171,0.02712846715697586
3,0.11684092799987411,6962398220.833664,66238723577.40202,99054694562.69554,3342980740500.0,3081,0.027547958989463966
3,0.11684092799987411,6986674943.035439,66705927957.26359,101899831960.51953,3453497028900.0,3107,0.027483202163841335
3,0.11684092799987411,7165795952.198517,70171169185.47754,103266220217.3238,3572854514700.0,3238,0.026897379635732105
3,0.11684092799987411,6921944260.795555,65473957426.88102,98393633040.1927,3304997759100.0,3052,0.027676777851827122
3,0.11684092799987411,7009155542.064735,67134972833.970314,101697882922.4303,3431080017000.0,3079,0.027597353285615772
3,0.11684092799987411,7134718933.09819,69560168026.1812,100302170464.19357,3405916148700.0,3119,0.02735459343784971
3,0.11684092799987411,6961622149.16951,66229341731.011536,98916423417.79832,3275945487300.0,2967,0.02806969823677286
3,0.11684092799987411,7102491720.160828,68936657738.3642,100829055408.24374,3445686287400.0,3159,0.02720113088380018
3,0.11684092799987411,7070897717.849709,68322724752.07084,103544618974.324,3567516027900.0,3211,0.027042267084995568
3,0.11684092799987411,6785338310.676857,62912979115.693886,93549162139.85242,2981610673200.0,2748,0.029099648927690715
3,0.11684092799987411,7076057536.8574295,68420739278.15853,95429690479.46577,3225861205200.0,3091,0.027389161319211347
3,0.11684092799987411,5211695903.38575,40336901080.99758,76811925475.21619,1982878118100.0,1803,0.036109243890611896
3,0.11684092799987411,5085988043.329063,38415000701.25963,75855518032.44905,1941256333800.0,1772,0.03645553075960297
3,0.11684092799987411,5071061898.964355,38190866278.22811,76473103011.6671,1976319375600.0,1807,0.0361287967897524
3,0.11684092799987411,5225837733.595406,40557597635.65997,77704463424.96715,2052128013300.0,1887,0.035318764337133046
3,0.11684092799987411,5026455215.300171,37522244664.33961,79659423315.55908,2063786408700.0,1816,0.03616312608012133
3,0.11684092799987411,5048986065.571236,37858102512.04996,74495871885.36122,1886990098200.0,1736,0.0368029942955373
3,0.11684092799987411,5126336253.750763,39027187624.7472,75209180217.14981,1922555164200.0,1768,0.036452969084276664
3,0.11684092799987411,5109716266.815392,38775408834.57674,73910922664.85326,1853207432100.0,1701,0.03712547511212729
