query_no,latency,aqp_std,aqp_aggregate,true_std,true_aggregate,count,relative_confidence_interval_error
11,0.13084020499809412,6387453544.389183,60362705313.70667,95135972369.29285,3101489669100.0,2875,0.028614803946987507
11,0.13084020499809412,6405957345.110428,60600914246.054596,91521778749.28458,2923882351800.0,2761,0.029110549318708108
11,0.13084020499809412,6377181144.262245,60230502412.432816,93265006793.6396,3030425685600.0,2856,0.02867182193651921
11,0.13084020499809412,6409223046.846886,60642964636.81673,92940206274.00359,3025145759400.0,2866,0.02860390543440097
11,0.13084020499809412,6381989998.392036,60292387536.8098,94642917677.05911,3074659059000.0,2855,0.02870592348127633
11,0.13084020499809412,6351988769.164322,59906402321.144615,92387880075.72806,2942988094200.0,2745,0.029234196181806536
11,0.13084020499809412,6407170470.590469,60616534575.07818,92373270592.46036,2961226424400.0,2780,0.02903057308064115
11,0.13084020499809412,6365813817.392044,60084240729.152565,91777974317.53549,2956922218200.0,2808,0.028885494509942617
11,0.13084020499809412,6388840785.62883,60380560856.42506,93874795850.52977,3045425023500.0,2847,0.028727009987051463
11,0.13084020499809412,6393366256.06295,60438812892.290306,95120191430.57997,3111203391900.0,2894,0.028518490756829593
11,0.13084020499809412,6423801423.269394,60830715225.067375,92810217549.9978,3018797050500.0,2862,0.02861617216447867
11,0.13084020499809412,6442434927.562729,61070771061.73698,92882485700.80629,3061025722800.0,2938,0.02823891682104997
11,0.13084020499809412,6413457044.098679,60697487315.59042,95651501299.90541,3132905311500.0,2902,0.028484117897926688
11,0.13084020499809412,6445723526.674767,61113147481.61845,93913437931.43564,3046682582100.0,2847,0.028709165476789388
11,0.13084020499809412,6418299591.70961,60759852253.644165,93425631714.49815,3039362947500.0,2863,0.028626831880791213
11,0.13084020499809412,6388088224.267433,60370874380.41613,94440869281.1606,3069175503000.0,2857,0.028689392630309014
11,0.13084020499809412,6443656558.619957,61086512499.79246,92805968801.17612,3014971606500.0,2855,0.028644486089476597
11,0.13084020499809412,6402010087.731384,60550091622.21121,94393024745.06009,3060616653000.0,2844,0.028749439944097666
11,0.13084020499809412,6425198386.379143,60848709207.09065,93826184325.89395,3061970107500.0,2881,0.028544036313559864
11,0.13084020499809412,6429755573.936661,60907412888.22262,93319806032.81184,3024762051900.0,2842,0.028726243244256294
11,0.13084020499809412,6418452346.907539,60761819616.958244,90824327164.31633,2899489582800.0,2757,0.02911059771282196
11,0.13084020499809412,6437066756.213493,61001603571.35941,94415266384.38438,3054875498700.0,2832,0.028799275016481017
11,0.13084020499809412,6408118564.505585,60628742598.652084,95478926140.53085,3125638801500.0,2899,0.02849683320199379
11,0.13084020499809412,6440351984.368881,61043931996.585434,93408250465.04247,3036669139800.0,2859,0.028639240719652927
11,0.13084020499809412,6412956151.755859,60691036903.46873,94733344460.17755,3102834238200.0,2902,0.028464423661786604
11,0.13084020499809412,6382775720.897751,60302499578.52322,90890900997.18547,2874117882900.0,2705,0.029403152104192254
11,0.13084020499809412,6438287135.077744,61017327180.988174,91924384864.74168,2989472040900.0,2861,0.028595717424380995
11,0.13084020499809412,6396683331.206947,60481513842.58227,93454825759.99414,3013629220500.0,2813,0.028888139866902116
11,0.13084020499809412,6419847878.761513,60779793219.370186,92195283301.13396,2964540184800.0,2797,0.028933807631337335
11,0.13084020499809412,6424400396.917793,60838430413.928795,91869293110.23685,2982968127000.0,2852,0.028644252662280982
11,0.13084020499809412,6443604402.045876,61085840423.6415,92093333236.98141,2961270965400.0,2797,0.028923300108528307
11,0.13084020499809412,6462308620.482079,61326903059.14249,92683313715.74979,2987158844400.0,2810,0.028863883571811202
11,0.13084020499809412,6433220780.045242,60952053753.73022,92892044924.47293,3007711864800.0,2836,0.028745713695609215
11,0.13084020499809412,6465609703.202354,61369457206.55019,92806735162.68803,3000177226200.0,2827,0.028778675041422355
11,0.13084020499809412,6438081697.273399,61014680251.54279,95423559251.06119,3080955293700.0,2820,0.028882430633040048
