query_no,latency,aqp_std,aqp_aggregate,true_std,true_aggregate,count,relative_confidence_interval_error
3,0.1206426009957795,7114096565.018478,69125544829.91074,98879116334.87856,3359737101900.0,3123,0.027313154864993777
3,0.1206426009957795,7082450790.823349,68509929661.45203,102294866946.17598,3527741933400.0,3217,0.026989620542789514
3,0.1206426009957795,6796424746.488571,63085361271.07472,97370738806.78113,3176009839800.0,2878,0.02851827249565329
3,0.1206426009957795,7087618890.623444,68608212748.26442,99615534748.00476,3375537615900.0,3106,0.027411312325936306
3,0.1206426009957795,7095535017.283066,68798939511.85112,99834038484.87167,3376388424600.0,3094,0.027466775680163435
3,0.1206426009957795,6924411410.165062,65520930928.39837,96316973068.20096,3159602802300.0,2911,0.028292341554123038
3,0.1206426009957795,6904110930.702156,65138645472.66381,99513556008.24274,3391564554000.0,3142,0.02730581818598066
3,0.1206426009957795,7114814806.648209,69175361311.93443,105708003332.3774,3743891303100.0,3393,0.02633441532987149
3,0.1206426009957795,6843390986.940002,63998239126.6765,96753841131.41624,3229080946200.0,3013,0.02784397531139111
3,0.1206426009957795,6874039055.853722,64571080944.7132,99166282079.70816,3341316810000.0,3071,0.02762151818338185
3,0.1206426009957795,6979344699.015785,66565081817.29273,99051713645.09782,3314534663100.0,3029,0.027778369606781872
3,0.1206426009957795,6956735405.0325775,66135645908.95357,96251768314.53897,3153661910100.0,2904,0.02831471332533389
3,0.1206426009957795,6891053868.23011,64895661367.67095,96368572510.74799,3175926025500.0,2938,0.028173678456012225
3,0.1206426009957795,6966945627.218216,66328352278.32785,97903655176.04362,3286930981200.0,3049,0.027666145127156285
3,0.1206426009957795,6999475254.303642,66947953638.592384,98070440214.36832,3272475685800.0,3012,0.027829378642977194
3,0.1206426009957795,6873875310.339973,64569126392.82946,99611491654.55783,3346448603100.0,3053,0.02771224881754045
3,0.1206426009957795,7019115104.201393,67325548169.80596,98591774560.02925,3258590555100.0,2955,0.02810192256664712
3,0.1206426009957795,6969588714.459946,66377652738.00456,101104810453.74693,3416049813600.0,3088,0.02755674737660886
3,0.1206426009957795,6894493386.088074,64954148221.20126,101249605674.35893,3443587081200.0,3129,0.027400239942644507
3,0.1206426009957795,6861712183.265877,64337478688.76229,95985543981.41571,3165989736900.0,2943,0.02815038556802652
3,0.1206426009957795,6961640284.756157,66229555903.78602,99518271696.1009,3362439963600.0,3088,0.027526627215151492
3,0.1206426009957795,6942048623.979782,65854502290.02132,98231827748.73567,3337198399500.0,3122,0.02735521482283867
3,0.1206426009957795,7041124482.10508,67750097698.43578,99068961476.95229,3395174102400.0,3177,0.027105483907229982
3,0.1206426009957795,7126814505.477112,69410331754.20396,102327816056.70557,3543662547900.0,3244,0.02686514312928731
3,0.1206426009957795,6876685108.28656,64619990494.0132,97483909311.73453,3180255701100.0,2879,0.028490546899140334
3,0.1206426009957795,6964350027.532021,66279638184.21624,97613895907.64282,3255618557100.0,3009,0.027844031568875962
3,0.1206426009957795,6929306678.523003,65614450012.85407,100915230838.98888,3403010850300.0,3076,0.02761846150216663
3,0.1206426009957795,6979505977.144348,66567036369.17647,94491011508.23575,3103431159300.0,2918,0.02819830730539878
3,0.1206426009957795,7011511787.657501,67180969528.97818,99703194804.48761,3391531699200.0,3130,0.027330330728943024
3,0.1206426009957795,6962529533.955727,66240305939.146614,98269534562.14507,3267669311100.0,2991,0.027942547527079028
3,0.1206426009957795,6994661284.157242,66854825464.51344,100481171516.63217,3409789290300.0,3115,0.027417093043966303
3,0.1206426009957795,7105102236.298218,68986173135.9509,100553203084.17232,3495071374800.0,3268,0.02673710800919524
3,0.1206426009957795,7099947678.449997,68887963126.97423,101623507133.24493,3514384914300.0,3235,0.026896188596240395
3,0.1206426009957795,6962400188.491119,66238742297.63962,99911155693.96422,3379545157500.0,3095,0.02750333289649884
3,0.1206426009957795,6986676917.55336,66705946809.54141,101049801131.82175,3408660167400.0,3078,0.0275953364650065
3,0.1206426009957795,7165797977.336136,70171189017.09396,100785212598.66177,3448552710300.0,3167,0.027147450680312032
3,0.1206426009957795,6921946217.020409,65473975930.98214,98060923174.44998,3266175935700.0,3001,0.02790387864942029
3,0.1206426009957795,7009157522.935577,67134991807.50383,100967974714.31752,3435097565100.0,3131,0.02735259054822412
3,0.1206426009957795,7134720949.453583,69560187685.11786,100528869872.99745,3508097606700.0,3294,0.02662244880107482
3,0.1206426009957795,6961624116.607536,66229360448.59765,98021192767.04543,3238636832700.0,2953,0.028116634668952055
3,0.1206426009957795,7102493727.408463,68936677221.0858,99706119624.87952,3367152606600.0,3085,0.027502057885929337
3,0.1206426009957795,7070899716.169067,68322744061.2841,103590973268.24516,3611665046700.0,3288,0.02672453627455488
3,0.1206426009957795,6785340228.296761,62912996896.01713,95995263762.98361,3122422923600.0,2862,0.028570736801993565
3,0.1206426009957795,7076059536.635147,68420758615.07243,100260024135.56715,3438701543400.0,3182,0.02709859039025434
3,0.1206426009957795,7095535017.282867,68798939511.8511,99726710319.7768,3363475275600.0,3077,0.027540316997266983
3,0.1206426009957795,6924411410.164848,65520930928.39834,98730442635.65192,3243216723900.0,2919,0.02830709108921016
3,0.1206426009957795,6904110930.702164,65138645472.6638,99796941800.55823,3410419936800.0,3159,0.027237945059932264
3,0.1206426009957795,7114814806.648209,69175361311.93442,103439542981.86575,3572762694300.0,3227,0.02696085254385756
3,0.1206426009957795,6843390986.94001,63998239126.67649,99095865344.15419,3310533168900.0,3019,0.027866349512476612
3,0.1206426009957795,6874039055.853935,64571080944.71319,97534245620.17992,3250795329600.0,3005,0.027888623358973953
3,0.1206426009957795,6979344699.015778,66565081817.29271,96793039403.35489,3207786661800.0,2971,0.02799864959035073
3,0.1206426009957795,6956735405.032486,66135645908.95355,98052438642.4961,3260448630900.0,2991,0.0279396222882119
3,0.1206426009957795,6891053868.230003,64895661367.67094,99458525960.73903,3305545144500.0,2988,0.02800369320217252
3,0.1206426009957795,6966945627.218224,66328352278.32784,97628365738.50818,3225105798300.0,2952,0.02811114604645804
3,0.1206426009957795,6999475254.303535,66947953638.592384,95445588138.00244,3170037368700.0,2984,0.027900653082827777
3,0.1206426009957795,6873875310.339973,64569126392.82946,102715304718.61775,3505706824800.0,3151,0.027338689228168848
3,0.1206426009957795,7019115104.201485,67325548169.80595,96864595263.48885,3237603774900.0,3022,0.0277506101443999
3,0.1206426009957795,6969588714.460152,66377652738.004555,98855273223.92915,3320505225900.0,3052,0.0276721999389608
3,0.1206426009957795,6894493386.088074,64954148221.20125,99718113551.65825,3395832135900.0,3137,0.02733457263221554
3,0.1206426009957795,6861712183.265778,64337478688.76228,96030099776.73889,3158837340600.0,2927,0.02822823019324451
3,0.1206426009957795,6961640284.756065,66229555903.786,101799755446.11246,3445656279600.0,3099,0.027523962770995246
3,0.1206426009957795,6942048623.97979,65854502290.02131,99112363676.53723,3343292577000.0,3078,0.02756872541955739
3,0.1206426009957795,7041124482.10508,67750097698.43577,99630906534.67708,3373872748200.0,3102,0.027443175532322523
3,0.1206426009957795,7126814505.47731,69410331754.20395,102758685509.3821,3556944266700.0,3241,0.02688596273470106
3,0.1206426009957795,6876685108.28656,64619990494.01318,97778488229.6499,3231156562500.0,2954,0.028132899586589852
3,0.1206426009957795,6964350027.532021,66279638184.216225,99223352150.19856,3332321944200.0,3051,0.027686101063327907
3,0.1206426009957795,6929306678.52301,65614450012.854065,99044975238.37738,3330694393200.0,3059,0.027656595798137236
3,0.1206426009957795,6979505977.144241,66567036369.17647,98384658115.17978,3329519359500.0,3098,0.027452957099418102
3,0.1206426009957795,7011511787.657494,67180969528.97817,97899766517.7818,3314180937900.0,3100,0.027424047278394762
3,0.1206426009957795,6962529533.955627,66240305939.14661,94773770558.36975,3121771565700.0,2935,0.028128656814363693
3,0.1206426009957795,6994661284.157356,66854825464.513435,101740619427.1482,3458626710300.0,3126,0.027394097738513278
3,0.1206426009957795,7105102236.298218,68986173135.9509,99640433397.2067,3431385715500.0,3208,0.02696733589083698
3,0.1206426009957795,7099947678.450211,68887963126.9742,100644346602.06395,3509996667300.0,3290,0.026650851208805004
3,0.1206426009957795,6962400188.491119,66238742297.63962,100334137827.16882,3396590544600.0,3100,0.027489842067399867
3,0.1206426009957795,6986676917.553368,66705946809.541405,102798680738.29909,3491806529400.0,3121,0.027439092920537377
3,0.1206426009957795,7165797977.336136,70171189017.09395,102656753973.28362,3566553818700.0,3265,0.026774012352000255
3,0.1206426009957795,6921946217.020622,65473975930.982124,100041621467.5297,3361458738000.0,3054,0.02770216221839254
3,0.1206426009957795,7009157522.935684,67134991807.503815,100858372406.5129,3401647386000.0,3077,0.027589342525573934
3,0.1206426009957795,7134720949.453583,69560187685.11786,98234916980.3525,3340519675500.0,3128,0.02727126461761171
3,0.1206426009957795,6961624116.607536,66229360448.59763,96221738593.97214,3152671505400.0,2904,0.02831253250599592
3,0.1206426009957795,7102493727.408661,68936677221.0858,101654678783.14273,3429617280900.0,3079,0.027569310891424507
3,0.1206426009957795,7070899716.169067,68322744061.28409,104971709611.94598,3639144789900.0,3251,0.02690214749561177
3,0.1206426009957795,6785340228.296761,62912996896.01711,93080922673.7335,2997839695800.0,2806,0.02878592293188245
3,0.1206426009957795,7076059536.635056,68420758615.07242,101456688809.37363,3543164366100.0,3299,0.026637383852622216
3,0.1206426009957795,7095535017.282867,68798939511.8511,103729944343.2809,3495096674400.0,3071,0.027648565498574418
3,0.1206426009957795,6924411410.164848,65520930928.39834,98595408516.12373,3255395685300.0,2949,0.028159709592264506
3,0.1206426009957795,6904110930.702164,65138645472.6638,97567393558.52126,3311975918400.0,3117,0.027374378576888354
3,0.1206426009957795,7114814806.648209,69175361311.93442,101282214082.72375,3489561620700.0,3211,0.02698545247559942
3,0.1206426009957795,6843390986.94001,63998239126.67649,99453661190.12798,3323594429700.0,3021,0.027864491941499404
3,0.1206426009957795,6874039055.853935,64571080944.71319,97805924373.37589,3259310611200.0,3004,0.02789911615206352
3,0.1206426009957795,6979344699.015778,66565081817.29271,96460165574.76971,3162663488700.0,2908,0.02829286808269781
3,0.1206426009957795,6956735405.032486,66135645908.95355,96283622607.23561,3165551324100.0,2924,0.02821842960565478
3,0.1206426009957795,6891053868.230003,64895661367.67094,97838621424.41628,3242978784000.0,2972,0.0280444534527631
3,0.1206426009957795,6966945627.218224,66328352278.32784,97673862310.37971,3210712734000.0,2923,0.02825133364396514
3,0.1206426009957795,6999475254.303535,66947953638.592384,100576162659.5543,3429961148700.0,3146,0.02728214208511299
3,0.1206426009957795,6873875310.339973,64569126392.82946,100373177625.57677,3391885701600.0,3089,0.02756558166778198
3,0.1206426009957795,7019115104.201485,67325548169.80595,98507820704.9019,3307758321900.0,3050,0.027658824103010234
3,0.1206426009957795,6969588714.460152,66377652738.004555,99533530989.4935,3339998937900.0,3046,0.027713763984976672
3,0.1206426009957795,6894493386.088074,64954148221.20125,100133867839.57791,3417046373400.0,3150,0.027286540557164167
3,0.1206426009957795,6861712183.265778,64337478688.76228,96390240986.99582,3190126701900.0,2963,0.028064254861854848
3,0.1206426009957795,6961640284.756065,66229555903.786,99816407052.02838,3341786918100.0,3032,0.02778596273279615
3,0.1206426009957795,6942048623.97979,65854502290.02131,101413266420.0089,3457414725600.0,3144,0.02732423654487518
3,0.1206426009957795,7041124482.10508,67750097698.43577,99211546990.4583,3309461220300.0,3010,0.027850582428035835
3,0.1206426009957795,7126814505.47731,69410331754.20395,97822909580.13159,3323835333900.0,3123,0.02728657889566287
3,0.1206426009957795,6876685108.28656,64619990494.01318,95462982550.39857,3104016982500.0,2860,0.02853924380618688
3,0.1206426009957795,6964350027.532021,66279638184.216225,97067480269.63805,3238472877900.0,3011,0.027822721893701247
3,0.1206426009957795,6929306678.52301,65614450012.854065,96514685063.34312,3196945607400.0,2968,0.02802217784921207
3,0.1206426009957795,6979505977.144241,66567036369.17647,97041665930.31245,3228992947200.0,2995,0.027891717766452547
3,0.1206426009957795,7011511787.657494,67180969528.97817,100258180541.54665,3426719619600.0,3160,0.02721164235922337
3,0.1206426009957795,6962529533.955627,66240305939.14661,97862585520.85832,3295783906800.0,3068,0.027580708734985287
3,0.1206426009957795,6994661284.157356,66854825464.513435,97604538321.49251,3233044662600.0,2968,0.02802617547648324
3,0.1206426009957795,7105102236.298218,68986173135.9509,101584442158.30075,3498342236100.0,3208,0.027006888847824505
3,0.1206426009957795,7099947678.450211,68887963126.9742,101736761687.54338,3564241830300.0,3320,0.02655173765275283
3,0.1206426009957795,6962400188.491119,66238742297.63962,102189035946.3438,3530660348400.0,3229,0.026971338605540695
3,0.1206426009957795,6986676917.553368,66705946809.541405,97912912937.4967,3276421791300.0,3029,0.027751688217122417
3,0.1206426009957795,7165797977.336136,70171189017.09395,100905262823.20367,3429678182700.0,3125,0.02733185443424652
3,0.1206426009957795,6921946217.020622,65473975930.982124,99257287457.79831,3324709857000.0,3035,0.027772450894134573
3,0.1206426009957795,7009157522.935684,67134991807.503815,97834984822.21873,3287851607100.0,3055,0.027624673541575863
3,0.1206426009957795,7134720949.453583,69560187685.11786,100478699409.306,3436440858000.0,3164,0.027162981211374136
3,0.1206426009957795,6961624116.607536,66229360448.59763,98548190989.50075,3254937106800.0,2951,0.02813773780192453
3,0.1206426009957795,7102493727.408661,68936677221.0858,99248645363.50978,3357677217600.0,3096,0.027443421646695786
3,0.1206426009957795,7070899716.169067,68322744061.28409,103729202863.59103,3598834053900.0,3256,0.02685822733134218
3,0.1206426009957795,6785340228.296761,62912996896.01711,94606473309.62189,2975529008700.0,2676,0.029514460394958118
3,0.1206426009957795,7076059536.635056,68420758615.07242,101405437534.49008,3519836555100.0,3259,0.0267993631298528
3,0.1206426009957795,7107126261.6302185,68987429757.08908,98608299354.57088,3318181630500.0,3063,0.02757569756033904
3,0.1206426009957795,6935723248.351341,65700440328.2022,99267145302.17984,3329959668300.0,3044,0.027727489594780955
3,0.1206426009957795,6915389733.740631,65317107515.05467,101139618894.08954,3524576142600.0,3285,0.026733492297556616
3,0.1206426009957795,7126437706.236618,69364882849.77536,102494780033.68588,3547811729700.0,3241,0.026880891544804022
3,0.1206426009957795,6854570661.745453,64173576768.11946,98697628584.13885,3292307841000.0,3010,0.027896254651113412
3,0.1206426009957795,6885268633.349365,64747988015.79462,97347049280.32275,3238614537000.0,2994,0.027932246833786565
3,0.1206426009957795,6990746280.101425,66747451904.463394,97801441743.18053,3253736969100.0,2994,0.02790966089929445
3,0.1206426009957795,6968100162.769524,66316839459.38906,98202162699.15845,3278503385400.0,3015,0.027827960447647283
3,0.1206426009957795,6902311623.681107,65073457700.18512,95255854244.5161,3130688267700.0,2922,0.028221763096759885
3,0.1206426009957795,6978326923.81176,66510073791.41915,99118488869.37656,3306901701900.0,3011,0.027862987851324735
3,0.1206426009957795,7010909565.920876,67131372689.65705,98787764494.8152,3289839498000.0,3000,0.027897061538925665
3,0.1206426009957795,6885104718.0492935,64746028108.974205,96656528682.53001,3220471112400.0,3003,0.027875245835563518
3,0.1206426009957795,7030581603.991898,67510001726.43558,100108582155.9463,3338272686300.0,3008,0.027882084328802424
3,0.1206426009957795,6980974238.308006,66559509320.84841,101095311541.11755,3411300068700.0,3080,0.0275889940513721
3,0.1206426009957795,6905756210.807732,65132104791.67031,99880281624.62976,3438029930400.0,3205,0.0270429656797679
3,0.1206426009957795,6872921437.223457,64513745753.66302,94289967370.05276,3076044113100.0,2879,0.028418658094188212
3,0.1206426009957795,6973013105.369499,66411006741.87858,97741562772.22256,3227751093000.0,2950,0.028121297786468772
3,0.1206426009957795,6953389209.140549,66034925583.9666,99538806247.9648,3354959508300.0,3073,0.0275965825548036
3,0.1206426009957795,7052627065.230057,67935714404.45889,103465052978.50595,3588019390500.0,3253,0.02687065353340818
3,0.1206426009957795,7138457121.332291,69600497046.68123,103307478257.75467,3547125179700.0,3189,0.02711182049249131
3,0.1206426009957795,6887918936.169617,64797031563.8598,98726280715.30823,3192119279700.0,2828,0.02877034149794356
3,0.1206426009957795,6975727145.57843,66461226234.03601,98225871219.14613,3296664912000.0,3047,0.0276795326517455
3,0.1206426009957795,6940626583.584381,65794215629.32765,98582953608.43628,3301028075100.0,3033,0.027761753290170284
3,0.1206426009957795,6990907725.456535,66749411811.283806,100886950834.82896,3413663003400.0,3097,0.027505949771800032
3,0.1206426009957795,7022965973.6323395,67365026979.74251,97571421165.24316,3304657873500.0,3103,0.027400250996545656
3,0.1206426009957795,6973903276.61599,66421786229.39086,100092638812.92508,3375269623800.0,3076,0.027588532447808616
3,0.1206426009957795,7006087643.031509,67037989369.895676,98695259051.68947,3283469547900.0,2994,0.02792447746844473
3,0.1206426009957795,7116709236.920105,69175176350.02202,100882259901.41873,3508654453200.0,3272,0.02672407668386426
3,0.1206426009957795,7111546417.309982,69076697272.52757,98455608470.95923,3356577669900.0,3144,0.02721345103161894
3,0.1206426009957795,6973773797.036095,66420218303.93453,100202111830.98042,3416656880400.0,3145,0.027286420994966802
3,0.1206426009957795,6998090551.804863,66888702828.1977,100271297034.00749,3325299706800.0,2975,0.02804956386080497
3,0.1206426009957795,7177504208.119003,70363438850.01752,105451560333.82199,3709945011900.0,3348,0.026489356529673526
3,0.1206426009957795,6933254002.751175,65653356686.95743,99082126237.1259,3331941743700.0,3059,0.027656207497807797
3,0.1206426009957795,7020607790.082863,67318923291.90797,103892013686.37631,3585604390500.0,3222,0.027016757942664466
3,0.1206426009957795,7146376121.788605,69750763541.78941,100943453484.93188,3469754370900.0,3196,0.02703277158458159
3,0.1206426009957795,6972996920.456497,66410810751.19655,100214362454.88058,3357336429900.0,3036,0.027772422419162005
3,0.1206426009957795,7114096565.018478,69125544829.9107,102547495239.23085,3529853037000.0,3205,0.027036082713324694
3,0.1206426009957795,7082450790.823555,68509929661.45202,103068993387.44669,3574828676400.0,3254,0.026850669300685356
3,0.1206426009957795,6796424746.488579,63085361271.074715,96749271713.93132,3099848677800.0,2777,0.0290184639049166
3,0.1206426009957795,7087618890.623245,68608212748.26442,101689003591.12106,3535089764400.0,3269,0.02676067398717221
3,0.1206426009957795,7095535017.282867,68798939511.8511,99609097992.26106,3345830788800.0,3052,0.02765040099596868
3,0.1206426009957795,6924411410.164848,65520930928.39834,99648485302.85165,3317397560100.0,2998,0.027950847678893123
3,0.1206426009957795,6904110930.702164,65138645472.6638,99283234229.42519,3353420180400.0,3086,0.027547732860516132
3,0.1206426009957795,7114814806.648209,69175361311.93442,101931750915.50203,3521772075000.0,3229,0.026923075681680456
3,0.1206426009957795,6843390986.94001,63998239126.67649,98246315332.31601,3271808192400.0,3000,0.02793651674254424
3,0.1206426009957795,6874039055.853935,64571080944.71319,99346078980.7341,3323845593900.0,3028,0.027820798924771666
3,0.1206426009957795,6979344699.015778,66565081817.29271,97604501824.23541,3231413271600.0,2965,0.02804505320371713
3,0.1206426009957795,6956735405.032486,66135645908.95355,95989724346.64693,3173122791000.0,2956,0.028058475768457724
3,0.1206426009957795,6891053868.230003,64895661367.67094,96963280367.22649,3203131036500.0,2952,0.028120056742173334
3,0.1206426009957795,6966945627.218224,66328352278.32784,99336603591.4909,3327912685800.0,3036,0.02775603409260356
3,0.1206426009957795,6999475254.303535,66947953638.592384,95963209825.21236,3119198709900.0,2858,0.028521342448798635
3,0.1206426009957795,6873875310.339973,64569126392.82946,100414966273.32584,3354616095900.0,3019,0.027884290866341296
3,0.1206426009957795,7019115104.201485,67325548169.80595,98615449471.97267,3340561782900.0,3104,0.02741944029792941
3,0.1206426009957795,6969588714.460152,66377652738.004555,100000137253.27011,3356208630600.0,3047,0.027718940858029617
3,0.1206426009957795,6894493386.088074,64954148221.20125,99799578826.76207,3359911867500.0,3066,0.027651048332348556
3,0.1206426009957795,6861712183.265778,64337478688.76228,95030958829.5331,3129705345000.0,2934,0.02817174044423256
3,0.1206426009957795,6961640284.756065,66229555903.786,99877958843.95715,3338887713600.0,3023,0.027828524505551098
3,0.1206426009957795,6942048623.97979,65854502290.02131,98988394930.86961,3346161863400.0,3091,0.02750803758589326
3,0.1206426009957795,7041124482.10508,67750097698.43577,97407412660.9428,3301773228600.0,3108,0.02736901716813372
3,0.1206426009957795,7126814505.47731,69410331754.20395,100980232403.90619,3476442417000.0,3206,0.026996971800677717
3,0.1206426009957795,6876685108.28656,64619990494.01318,96549784923.74838,3145937605200.0,2872,0.028504411424828922
3,0.1206426009957795,6964350027.532021,66279638184.216225,97989163882.11961,3280064242200.0,3031,0.02775092410797892
3,0.1206426009957795,6929306678.52301,65614450012.854065,99431350550.68819,3322842903300.0,3021,0.027838223642862876
3,0.1206426009957795,6979505977.144241,66567036369.17647,99866458744.30766,3351177632100.0,3046,0.02771770492779168
3,0.1206426009957795,7011511787.657494,67180969528.97817,100316242278.99548,3432505709100.0,3167,0.027182687633694396
3,0.1206426009957795,6962529533.955627,66240305939.14661,101248462269.62846,3394766492400.0,3041,0.02777390814559839
3,0.1206426009957795,6994661284.157356,66854825464.513435,102420772729.85977,3473375696400.0,3111,0.027473593353177245
3,0.1206426009957795,7105102236.298218,68986173135.9509,101696427474.87434,3543454235400.0,3284,0.02669466541816315
3,0.1206426009957795,7099947678.450211,68887963126.9742,99767715841.09937,3415886700600.0,3171,0.027128466569565107
3,0.1206426009957795,6962400188.491119,66238742297.63962,99054694562.69554,3342980740500.0,3081,0.02754795840087025
3,0.1206426009957795,6986676917.553368,66705946809.541405,101899831960.51953,3453497028900.0,3107,0.027483201592096832
3,0.1206426009957795,7165797977.336136,70171189017.09395,103266220217.3238,3572854514700.0,3238,0.02689737906891988
3,0.1206426009957795,6921946217.020622,65473975930.982124,98393633040.1927,3304997759100.0,3052,0.027676777259928065
3,0.1206426009957795,7009157522.935684,67134991807.503815,101697882922.4303,3431080017000.0,3079,0.02759735270828416
3,0.1206426009957795,7134720949.453583,69560187685.11786,100302170464.19357,3405916148700.0,3119,0.02735459284583414
3,0.1206426009957795,6961624116.607536,66229360448.59763,98916423417.79832,3275945487300.0,2967,0.02806969763620181
3,0.1206426009957795,7102493727.408661,68936677221.0858,100829055408.24374,3445686287400.0,3159,0.027201130301260833
3,0.1206426009957795,7070899716.169067,68322744061.28409,103544618974.324,3567516027900.0,3211,0.027042266524852504
3,0.1206426009957795,6785340228.296761,62912996896.01711,93549162139.85242,2981610673200.0,2748,0.02909964828454172
3,0.1206426009957795,7076059536.635056,68420758615.07242,95429690479.46577,3225861205200.0,3091,0.02738916069929081
3,0.1206426009957795,5211697376.28363,40336912480.92092,76811925475.21619,1982878118100.0,1803,0.03610924314780382
3,0.1206426009957795,5085989480.701134,38415011558.01985,75855518032.44905,1941256333800.0,1772,0.036455530019169034
3,0.1206426009957795,5071063332.118134,38190877071.64398,76473103011.6671,1976319375600.0,1807,0.03612879606458935
3,0.1206426009957795,5225839210.489899,40557609097.956085,77704463424.96715,2052128013300.0,1887,0.035318763617443794
3,0.1206426009957795,5026456635.847839,37522255268.79115,79659423315.55908,2063786408700.0,1816,0.03616312539180026
3,0.1206426009957795,5048987492.486259,37858113211.42088,74495871885.36122,1886990098200.0,1736,0.03680299353935156
3,0.1206426009957795,5126337702.525444,39027198654.52231,75209180217.14981,1922555164200.0,1768,0.03645296833070937
3,0.1206426009957795,5109717710.893173,38775419793.194695,73910922664.85326,1853207432100.0,1701,0.03712547433289569
3,0.1206426009957795,5061438870.284599,38048415158.03173,75273307664.29451,1917645620100.0,1756,0.03661357868110614
